item_topic,source_topic,age_segment,dt,visits
Общество,Одежда,45+,2019-09-24 18:59:00,2
Общество,Полезные советы,18-25,2019-09-24 18:28:00,3
Общество,Полезные советы,18-25,2019-09-24 18:29:00,2
Общество,Полезные советы,18-25,2019-09-24 18:30:00,4
Общество,Полезные советы,18-25,2019-09-24 18:31:00,5
Общество,Полезные советы,18-25,2019-09-24 18:32:00,10
Общество,Полезные советы,18-25,2019-09-24 18:33:00,5
Общество,Полезные советы,18-25,2019-09-24 18:34:00,2
Общество,Полезные советы,18-25,2019-09-24 18:52:00,4
Общество,Полезные советы,18-25,2019-09-24 18:53:00,11
Общество,Полезные советы,18-25,2019-09-24 18:54:00,31
Общество,Полезные советы,18-25,2019-09-24 18:55:00,82
Общество,Полезные советы,18-25,2019-09-24 18:56:00,99
Общество,Полезные советы,18-25,2019-09-24 18:57:00,97
Общество,Полезные советы,18-25,2019-09-24 18:58:00,120
Общество,Полезные советы,18-25,2019-09-24 18:59:00,88
Общество,Полезные советы,18-25,2019-09-24 19:00:00,37
Общество,Полезные советы,26-30,2019-09-24 18:28:00,1
Общество,Полезные советы,26-30,2019-09-24 18:29:00,1
Общество,Полезные советы,26-30,2019-09-24 18:30:00,3
Общество,Полезные советы,26-30,2019-09-24 18:31:00,3
Общество,Полезные советы,26-30,2019-09-24 18:32:00,4
Общество,Полезные советы,26-30,2019-09-24 18:52:00,1
Общество,Полезные советы,26-30,2019-09-24 18:53:00,1
Общество,Полезные советы,26-30,2019-09-24 18:54:00,16
Общество,Полезные советы,26-30,2019-09-24 18:55:00,23
Общество,Полезные советы,26-30,2019-09-24 18:56:00,49
Общество,Полезные советы,26-30,2019-09-24 18:57:00,43
Общество,Полезные советы,26-30,2019-09-24 18:58:00,41
Общество,Полезные советы,26-30,2019-09-24 18:59:00,41
Общество,Полезные советы,26-30,2019-09-24 19:00:00,9
Общество,Полезные советы,31-35,2019-09-24 18:29:00,2
Общество,Полезные советы,31-35,2019-09-24 18:30:00,1
Общество,Полезные советы,31-35,2019-09-24 18:31:00,1
Общество,Полезные советы,31-35,2019-09-24 18:32:00,1
Общество,Полезные советы,31-35,2019-09-24 18:34:00,1
Общество,Полезные советы,31-35,2019-09-24 18:54:00,9
Общество,Полезные советы,31-35,2019-09-24 18:55:00,29
Общество,Полезные советы,31-35,2019-09-24 18:56:00,38
Общество,Полезные советы,31-35,2019-09-24 18:57:00,29
Общество,Полезные советы,31-35,2019-09-24 18:58:00,48
Общество,Полезные советы,31-35,2019-09-24 18:59:00,31
Общество,Полезные советы,31-35,2019-09-24 19:00:00,14
Общество,Полезные советы,36-40,2019-09-24 18:28:00,1
Общество,Полезные советы,36-40,2019-09-24 18:30:00,1
Общество,Полезные советы,36-40,2019-09-24 18:31:00,1
Общество,Полезные советы,36-40,2019-09-24 18:32:00,1
Общество,Полезные советы,36-40,2019-09-24 18:33:00,1
Общество,Полезные советы,36-40,2019-09-24 18:53:00,1
Общество,Полезные советы,36-40,2019-09-24 18:54:00,8
Общество,Полезные советы,36-40,2019-09-24 18:55:00,17
Общество,Полезные советы,36-40,2019-09-24 18:56:00,20
Общество,Полезные советы,36-40,2019-09-24 18:57:00,37
Общество,Полезные советы,36-40,2019-09-24 18:58:00,26
Общество,Полезные советы,36-40,2019-09-24 18:59:00,23
Общество,Полезные советы,36-40,2019-09-24 19:00:00,9
Общество,Полезные советы,41-45,2019-09-24 18:29:00,2
Общество,Полезные советы,41-45,2019-09-24 18:30:00,3
Общество,Полезные советы,41-45,2019-09-24 18:31:00,3
Общество,Полезные советы,41-45,2019-09-24 18:32:00,2
Общество,Полезные советы,41-45,2019-09-24 18:33:00,3
Общество,Полезные советы,41-45,2019-09-24 18:34:00,1
Общество,Полезные советы,41-45,2019-09-24 18:53:00,1
Общество,Полезные советы,41-45,2019-09-24 18:54:00,4
Общество,Полезные советы,41-45,2019-09-24 18:55:00,10
Общество,Полезные советы,41-45,2019-09-24 18:56:00,11
Общество,Полезные советы,41-45,2019-09-24 18:57:00,9
Общество,Полезные советы,41-45,2019-09-24 18:58:00,13
Общество,Полезные советы,41-45,2019-09-24 18:59:00,8
Общество,Полезные советы,41-45,2019-09-24 19:00:00,2
Общество,Полезные советы,45+,2019-09-24 18:31:00,1
Общество,Полезные советы,45+,2019-09-24 18:54:00,1
Общество,Полезные советы,45+,2019-09-24 18:55:00,10
Общество,Полезные советы,45+,2019-09-24 18:56:00,7
Общество,Полезные советы,45+,2019-09-24 18:57:00,10
Общество,Полезные советы,45+,2019-09-24 18:58:00,14
Общество,Полезные советы,45+,2019-09-24 18:59:00,9
Общество,Полезные советы,45+,2019-09-24 19:00:00,3
Общество,Политика,18-25,2019-09-24 18:28:00,2
Общество,Политика,18-25,2019-09-24 18:29:00,1
Общество,Политика,18-25,2019-09-24 18:30:00,6
Общество,Политика,18-25,2019-09-24 18:31:00,5
Общество,Политика,18-25,2019-09-24 18:32:00,2
Общество,Политика,18-25,2019-09-24 18:33:00,2
Общество,Политика,18-25,2019-09-24 18:34:00,1
Общество,Политика,18-25,2019-09-24 18:52:00,4
Общество,Политика,18-25,2019-09-24 18:53:00,6
Общество,Политика,18-25,2019-09-24 18:54:00,26
Общество,Политика,18-25,2019-09-24 18:55:00,77
Общество,Политика,18-25,2019-09-24 18:56:00,109
Общество,Политика,18-25,2019-09-24 18:57:00,94
Общество,Политика,18-25,2019-09-24 18:58:00,124
Общество,Политика,18-25,2019-09-24 18:59:00,108
Общество,Политика,18-25,2019-09-24 19:00:00,29
Общество,Политика,26-30,2019-09-24 18:31:00,2
Общество,Политика,26-30,2019-09-24 18:32:00,2
Общество,Политика,26-30,2019-09-24 18:34:00,1
Общество,Политика,26-30,2019-09-24 18:52:00,1
Общество,Политика,26-30,2019-09-24 18:54:00,14
Общество,Политика,26-30,2019-09-24 18:55:00,19
Общество,Политика,26-30,2019-09-24 18:56:00,47
Общество,Политика,26-30,2019-09-24 18:57:00,44
Общество,Политика,26-30,2019-09-24 18:58:00,53
Общество,Политика,26-30,2019-09-24 18:59:00,41
Общество,Политика,26-30,2019-09-24 19:00:00,12
Общество,Политика,31-35,2019-09-24 18:28:00,1
Общество,Политика,31-35,2019-09-24 18:31:00,2
Общество,Политика,31-35,2019-09-24 18:32:00,3
Общество,Политика,31-35,2019-09-24 18:33:00,1
Общество,Политика,31-35,2019-09-24 18:35:00,1
Общество,Политика,31-35,2019-09-24 18:53:00,2
Общество,Политика,31-35,2019-09-24 18:54:00,9
Общество,Политика,31-35,2019-09-24 18:55:00,14
Общество,Политика,31-35,2019-09-24 18:56:00,27
Общество,Политика,31-35,2019-09-24 18:57:00,28
Общество,Политика,31-35,2019-09-24 18:58:00,34
Общество,Политика,31-35,2019-09-24 18:59:00,35
Общество,Политика,31-35,2019-09-24 19:00:00,6
Общество,Политика,36-40,2019-09-24 18:31:00,1
Общество,Политика,36-40,2019-09-24 18:32:00,1
Общество,Политика,36-40,2019-09-24 18:33:00,2
Общество,Политика,36-40,2019-09-24 18:54:00,11
Общество,Политика,36-40,2019-09-24 18:55:00,9
Общество,Политика,36-40,2019-09-24 18:56:00,19
Общество,Политика,36-40,2019-09-24 18:57:00,27
Общество,Политика,36-40,2019-09-24 18:58:00,23
Общество,Политика,36-40,2019-09-24 18:59:00,24
Общество,Политика,36-40,2019-09-24 19:00:00,9
Общество,Политика,41-45,2019-09-24 18:29:00,1
Общество,Политика,41-45,2019-09-24 18:31:00,1
Общество,Политика,41-45,2019-09-24 18:53:00,1
Общество,Политика,41-45,2019-09-24 18:55:00,4
Общество,Политика,41-45,2019-09-24 18:56:00,8
Общество,Политика,41-45,2019-09-24 18:57:00,9
Общество,Политика,41-45,2019-09-24 18:58:00,13
Общество,Политика,41-45,2019-09-24 18:59:00,8
Общество,Политика,41-45,2019-09-24 19:00:00,3
Общество,Политика,45+,2019-09-24 18:28:00,2
Общество,Политика,45+,2019-09-24 18:31:00,1
Общество,Политика,45+,2019-09-24 18:34:00,1
Общество,Политика,45+,2019-09-24 18:54:00,2
Общество,Политика,45+,2019-09-24 18:55:00,3
Общество,Политика,45+,2019-09-24 18:56:00,11
Общество,Политика,45+,2019-09-24 18:57:00,5
Общество,Политика,45+,2019-09-24 18:58:00,8
Общество,Политика,45+,2019-09-24 18:59:00,4
Общество,Политика,45+,2019-09-24 19:00:00,3
Общество,Психология,18-25,2019-09-24 18:28:00,1
Общество,Психология,18-25,2019-09-24 18:29:00,1
Общество,Психология,18-25,2019-09-24 18:30:00,6
Общество,Психология,18-25,2019-09-24 18:31:00,7
Общество,Психология,18-25,2019-09-24 18:32:00,2
Общество,Психология,18-25,2019-09-24 18:33:00,2
Общество,Психология,18-25,2019-09-24 18:34:00,2
Общество,Психология,18-25,2019-09-24 18:54:00,16
Общество,Психология,18-25,2019-09-24 18:55:00,27
Общество,Психология,18-25,2019-09-24 18:56:00,73
Общество,Психология,18-25,2019-09-24 18:57:00,68
Общество,Психология,18-25,2019-09-24 18:58:00,70
Общество,Психология,18-25,2019-09-24 18:59:00,53
Общество,Психология,18-25,2019-09-24 19:00:00,22
Общество,Психология,26-30,2019-09-24 18:29:00,1
Общество,Психология,26-30,2019-09-24 18:30:00,3
Общество,Психология,26-30,2019-09-24 18:32:00,4
Общество,Психология,26-30,2019-09-24 18:33:00,1
Общество,Психология,26-30,2019-09-24 18:52:00,1
Общество,Психология,26-30,2019-09-24 18:53:00,1
Общество,Психология,26-30,2019-09-24 18:54:00,10
Общество,Психология,26-30,2019-09-24 18:55:00,19
Общество,Психология,26-30,2019-09-24 18:56:00,31
Общество,Психология,26-30,2019-09-24 18:57:00,33
Общество,Психология,26-30,2019-09-24 18:58:00,34
Общество,Психология,26-30,2019-09-24 18:59:00,30
Общество,Психология,26-30,2019-09-24 19:00:00,12
Общество,Психология,31-35,2019-09-24 18:28:00,1
Общество,Психология,31-35,2019-09-24 18:30:00,2
Общество,Психология,31-35,2019-09-24 18:32:00,1
Общество,Психология,31-35,2019-09-24 18:33:00,3
Общество,Психология,31-35,2019-09-24 18:34:00,1
Общество,Психология,31-35,2019-09-24 18:52:00,1
Общество,Психология,31-35,2019-09-24 18:54:00,7
Общество,Психология,31-35,2019-09-24 18:55:00,15
Общество,Психология,31-35,2019-09-24 18:56:00,40
Общество,Психология,31-35,2019-09-24 18:57:00,37
Общество,Психология,31-35,2019-09-24 18:58:00,27
Общество,Психология,31-35,2019-09-24 18:59:00,30
Общество,Психология,31-35,2019-09-24 19:00:00,14
Общество,Психология,36-40,2019-09-24 18:30:00,1
Общество,Психология,36-40,2019-09-24 18:32:00,2
Общество,Психология,36-40,2019-09-24 18:53:00,1
Общество,Психология,36-40,2019-09-24 18:54:00,4
Общество,Психология,36-40,2019-09-24 18:55:00,12
Общество,Психология,36-40,2019-09-24 18:56:00,16
Общество,Психология,36-40,2019-09-24 18:57:00,20
Общество,Психология,36-40,2019-09-24 18:58:00,30
Общество,Психология,36-40,2019-09-24 18:59:00,18
Общество,Психология,36-40,2019-09-24 19:00:00,9
Общество,Психология,41-45,2019-09-24 18:28:00,1
Общество,Психология,41-45,2019-09-24 18:32:00,2
Общество,Психология,41-45,2019-09-24 18:52:00,2
Общество,Психология,41-45,2019-09-24 18:54:00,2
Общество,Психология,41-45,2019-09-24 18:55:00,5
Общество,Психология,41-45,2019-09-24 18:56:00,6
Общество,Психология,41-45,2019-09-24 18:57:00,12
Общество,Психология,41-45,2019-09-24 18:58:00,12
Общество,Психология,41-45,2019-09-24 18:59:00,7
Общество,Психология,41-45,2019-09-24 19:00:00,9
Общество,Психология,45+,2019-09-24 18:54:00,2
Общество,Психология,45+,2019-09-24 18:55:00,2
Общество,Психология,45+,2019-09-24 18:56:00,10
Общество,Психология,45+,2019-09-24 18:57:00,5
Общество,Психология,45+,2019-09-24 18:58:00,9
Общество,Психология,45+,2019-09-24 18:59:00,7
Общество,Психология,45+,2019-09-24 19:00:00,4
Общество,Путешествия,18-25,2019-09-24 18:28:00,2
Общество,Путешествия,18-25,2019-09-24 18:29:00,5
Общество,Путешествия,18-25,2019-09-24 18:30:00,9
Общество,Путешествия,18-25,2019-09-24 18:31:00,3
